NOTATION,INSP_AREA,STREET_NO,STREET_NAME,DATA_STATUS,COMP_TYPE,STREET_DIRECTION,ADDRESS,SUB_TYPE,APPROVED,X_COORD,Y_COORD,PARCEL,Neighborhood
KEEP THE BUILDING VACANT,160,1036,DAYTON ST                       ,PREPROS ,CBHCODE ,  ,1036 DAYTON ST,VACANT  ,N,1391828,413948,'018400050098      ,48
CONDEMNATION - HISTORIC DIST,160,1119,DAYTON ST                       ,CRIMINAL,CBHCODE ,  ,1119 DAYTON ST,VACANT  ,N,1391515,413827,'018400050128      ,48
HISTORIC -DANGEROUS & UNSAFE,160,1121,DAYTON ST                       ,ORDERS  ,CBHCODE ,  ,1121 DAYTON ST,VACANT  ,N,1391490,413832,'018400050127      ,48
KEEP THE BUILDING VACANT,160,1127,DAYTON ST                       ,ORDERS  ,CBHCODE ,  ,1127 DAYTON ST,VACANT  ,N,1391429,413846,'018400050125      ,48
CONDEMNATION,170,417,FINDLAY ST                      ,HAZARD  ,CBHCODE ,  ,417 FINDLAY ST,VACANT  ,N,1394190,412791,'013300060193      ,48
KEEP THE BUILDING VACANT,170,508,FINDLAY ST                      ,PREPROS ,CBHCODE ,  ,508 FINDLAY ST,VACANT  ,N,1393878,412955,'013200030038      ,48
CONDEMNATION,170,536,FINDLAY ST                      ,HAZARD  ,CBHCODE ,  ,536 FINDLAY ST,VACANT  ,N,1393584,412988,'013200030020      ,48
KEEP THE BUILDING VACANT,170,536,FINDLAY ST                      ,DIVERSN ,CBHCODE ,  ,536 FINDLAY ST,VACANT  ,N,1393584,412988,'013200030020      ,48
KEEP THE BUILDING VACANT,170,817,FINDLAY ST                      ,PREPROS ,CBHCODE ,  ,817 FINDLAY ST,VACANT  ,N,1393222,412897,'013300070029      ,48
KEEP THE BUILDING VACANT,170,914,FINDLAY ST                      ,CIVIL2  ,CBHCODE ,  ,914 FINDLAY ST,VACANT  ,N,1392619,413087,'018400030147      ,48
HISTORIC -DANGEROUS & UNSAFE,170,916,FINDLAY ST                      ,ORDERS  ,CBHCODE ,  ,916 FINDLAY ST,VACANT  ,N,1392602,413089,'018400030160      ,48
KEEP THE BUILDING VACANT,160,1701,FREEMAN AV                      ,ORDERS  ,CBHCODE ,  ,1701 FREEMAN AV,VACANT  ,N,1392050,412738,'018400040080      ,48
CONDEMNATION,160,1717,FREEMAN AV                      ,CRIMINAL,CBHCODE ,  ,1717 FREEMAN AV,VACANT  ,N,1392065,412898,'018400040074      ,48
KEEP THE BUILDING VACANT ,160,1809,FREEMAN AV                      ,CIVIL1  ,CBHCODEC,  ,1809 FREEMAN AV,VACANT  ,N,1392094,413134,'018400040319      ,48
KEEP THE BUILDING VACANT,170,1810,FREEMAN AV                      ,PREPROS ,CBHCODE ,  ,1810 FREEMAN AV,VACANT  ,N,1392251,413175,'018400030102      ,48
CONDEMNATION,170,1812,FREEMAN AV                      ,HAZARD  ,CBHCODE ,  ,1812 FREEMAN AV,VACANT  ,N,1392265,413199,'018400030101      ,48
CONDEMNATION,160,1815,FREEMAN AV                      ,CIVIL1  ,CBHCODE ,  ,1815 FREEMAN AV,VACANT  ,N,1392094,413134,'018400040319      ,48
HISTORIC -DANGEROUS & UNSAFE,160,1815,FREEMAN AV                      ,CIVIL1  ,CBHCODE ,  ,1815 FREEMAN AV,VACANT  ,N,1392094,413134,'018400040319      ,48
KEEP THE BUILDING VACANT,170,1828,FREEMAN AV                      ,PREPROS ,CBHCODE ,  ,1828 FREEMAN AV,VACANT  ,N,1392273,413375,'018400030094      ,48
KEEP THE BUILDING VACANT,170,1906,FREEMAN AV                      ,CRIMINAL,CBHCODE ,  ,1906 FREEMAN AV,VACANT  ,N,1392292,413549,'018400030089      ,48
HISTORIC -DANGEROUS & UNSAFE,170,1906,FREEMAN AV                      ,CIVIL1  ,CBHCODE ,  ,1906 FREEMAN AV,VACANT  ,N,1392292,413549,'018400030089      ,48
KEEP THE BUILDING VACANT,170,1910,FREEMAN AV                      ,ORDERS  ,CBHCODE ,  ,1910 FREEMAN AV,VACANT  ,N,1392308,413594,'018400030087      ,48
CONDEMNATION,170,1916,FREEMAN AV                      ,PREPROS ,CBHCODE ,  ,1916 FREEMAN AV,VACANT  ,N,1392320,413691,'018400030047      ,48
CONDEMNATION,160,1931,FREEMAN AV                      ,CIVIL2  ,CBHCODE ,  ,1931 FREEMAN AV,VACANT  ,N,1392170,413727,'018400050152      ,48
KEEP THE BUILDING VACANT,170,2018,FREEMAN AV                      ,PREPROS ,CBHCODE ,  ,2018 FREEMAN AV,VACANT  ,N,1392343,414085,'018400030004      ,48
CONDEMNATION,170,2022,FREEMAN AV                      ,ORDERS  ,CBHCODE ,  ,2022 FREEMAN AV,VACANT  ,N,1392364,414130,'018400030002      ,48
CONDEMNATION,170,2024,FREEMAN AV                      ,ORDERS  ,CBHCODE ,  ,2024 FREEMAN AV,VACANT  ,N,1392366,414155,'018400030001      ,48
CONDEMNATION,160,1136,GARDEN ST                       ,CIVIL1  ,CBHCODE ,  ,1136 GARDEN ST,VACANT  ,N,1391316,414120,'018400050009      ,48
KEEP THE BUILDING VACANT,100,417,HOPKINS ST                      ,CRIMINAL,CBHCODE ,  ,417 HOPKINS ST,VACANT  ,N,1394776,410006,'013400050413      ,48
KEEP THE BUILDING VACANT,170,417,HORACE ST                       ,CIVIL2  ,CBHCODE ,  ,417 HORACE ST,VACANT  ,N,1393999,413913,'013200030295      ,48
CONDEMNATION,160,1911,KIMPEL AL                       ,CIVIL1  ,CBHCODE ,  ,1911 KIMPEL AL,VACANT  ,N,1392084,413628,'018400050271      ,48
CONDEMNATION,170,408,LIBERTY ST                      ,CIVIL2  ,CBHCODE ,W ,408 W LIBERTY ST,VACANT  ,N,1394484,411999,'013300060286      ,48
KEEP THE BUILDING VACANT,170,422,LIBERTY ST                      ,PREPROS ,CBHCODE ,W ,422 W LIBERTY ST,VACANT  ,N,1394318,412025,'013300060280      ,48
CONDEMNATION,170,510,LIBERTY ST                      ,HAZARD  ,CBHCODE ,W ,510 W LIBERTY ST,VACANT  ,N,1394003,412045,'013300060175      ,48
CONDEMNATION,170,514,LIBERTY ST                      ,HAZARD  ,CBHCODE ,W ,514 W LIBERTY ST,VACANT  ,N,1393970,412040,'013300060174      ,48
KEEP THE BUILDING VACANT,170,514,LIBERTY ST                      ,CRIMINAL,CBHCODE ,W ,514 W LIBERTY ST,VACANT  ,N,1393971,412040,'013300060174      ,48
KEEP THE BUILDING VACANT,170,516,LIBERTY ST                      ,CIVIL1  ,CBHCODE ,W ,516 W LIBERTY ST,VACANT  ,N,1393962,412064,'013300060173      ,48
KEEP THE BUILDING VACANT ,20,1201,LINN ST                         ,ORDERS  ,CBHCODEC,  ,1201 LINN ST,VACANT  ,N,1393030,410040,'013500030009      ,48
KEEP THE BUILDING VACANT,170,1904,LINN ST                         ,CIVIL2  ,CBHCODE ,  ,1904 LINN ST,VACANT  ,N,1393487,413400,'013200030123      ,48
KEEP THE BUILDING VACANT,170,1910,LINN ST                         ,ORDERS  ,CBHCODE ,  ,1910 LINN ST,VACANT  ,N,1393528,413432,'013200030128      ,48
KEEP THE BUILDING VACANT,170,1912,LINN ST                         ,PREPROS ,CBHCODE ,  ,1912 LINN ST,VACANT  ,N,1393515,413453,'013200030129      ,48
CONDEMNATION,170,1912,LINN ST                         ,PREPROS ,CBHCODE ,  ,1912 LINN ST,VACANT  ,N,1393515,413453,'013200030129      ,48
KEEP THE BUILDING VACANT,170,1916,LINN ST                         ,ORDERS  ,CBHCODE ,  ,1916 LINN ST,VACANT  ,N,1393526,413509,'013200030131      ,48
CONDEMNATION,170,815,LIVINGSTON ST                   ,CRIMINAL,CBHCODE ,  ,815 LIVINGSTON ST,VACANT  ,N,1393172,412701,'013300070066      ,48
KEEP THE BUILDING VACANT,170,818,LIVINGSTON ST                   ,CIVIL1  ,CBHCODE ,  ,818 LIVINGSTON ST,VACANT  ,N,1393185,412808,'013300070040      ,48
HISTORIC -DANGEROUS & UNSAFE,170,821,LIVINGSTON ST                   ,ORDERS  ,CBHCODE ,  ,821 LIVINGSTON ST,VACANT  ,N,1393121,412697,'013300070064      ,48
KEEP THE BUILDING VACANT,170,823,LIVINGSTON ST                   ,CRIMINAL,CBHCODE ,  ,823 LIVINGSTON ST,VACANT  ,N,1393093,412692,'013300070063      ,48
CONDEMNATION,170,551,POPLAR ST                       ,PREPROS ,CBHCODE ,  ,551 POPLAR ST,VACANT  ,N,1393482,412422,'013300060090      ,48
KEEP THE BUILDING VACANT,170,806,POPLAR ST                       ,ORDERS  ,CBHCODE ,  ,806 POPLAR ST,VACANT  ,N,1393262,412577,'013300070094      ,48
KEEP THE BUILDING VACANT,170,808,POPLAR ST                       ,ORDERS  ,CBHCODE ,  ,808 POPLAR ST,VACANT  ,N,1393244,412579,'013300070157      ,48
KEEP THE BUILDING VACANT,170,810,POPLAR ST                       ,CIVIL2  ,CBHCODE ,  ,810 POPLAR ST,VACANT  ,N,1393232,412580,'013300070093      ,48
KEEP THE BUILDING VACANT,170,812,POPLAR ST                       ,CIVIL2  ,CBHCODE ,  ,812 POPLAR ST,VACANT  ,N,1393218,412581,'013300070092      ,48
KEEP THE BUILDING VACANT,170,814,POPLAR ST                       ,CIVIL2  ,CBHCODE ,  ,814 POPLAR ST,VACANT  ,N,1393206,412583,'013300070156      ,48
KEEP THE BUILDING VACANT,170,824,POPLAR ST                       ,CIVIL1  ,CBHCODE ,  ,824 POPLAR ST,VACANT  ,N,1393108,412596,'013300070088      ,48
KEEP THE BUILDING VACANT,170,848,POPLAR ST                       ,CIVIL2  ,CBHCODE ,  ,848 POPLAR ST,VACANT  ,N,1392883,412607,'013300070078      ,48
KEEP THE BUILDING VACANT,100,1509,PROVIDENCE ST                   ,ORDERS  ,CBHCODE ,  ,1509 PROVIDENCE ST,VACANT  ,N,1394940,411165,'008100020076      ,48
KEEP THE BUILDING VACANT,100,414,WADE ST                         ,ORDERS  ,CBHCODE ,  ,414 WADE ST,VACANT  ,N,1394507,411576,'013400010238      ,48
CONDEMNATION,170,407,WHITEMAN ST                     ,CRIMINAL,CBHCODE ,  ,407 WHITEMAN ST,VACANT  ,N,1394110,413960,'013200030302      ,48
CONDEMNATION,170,409,WHITEMAN ST                     ,DIVERSN ,CBHCODE ,  ,409 WHITEMAN ST,VACANT  ,N,1394085,413940,'013200030301      ,48
HISTORIC -DANGEROUS & UNSAFE,170,425,WHITEMAN ST                     ,ORDERS  ,CBHCODE ,  ,425 WHITEMAN ST,VACANT  ,N,1393903,413961,'013200030290      ,48
KEEP THE BUILDING VACANT,170,462,WHITEMAN ST                     ,CIVIL1  ,CBHCODE ,  ,462 WHITEMAN ST,VACANT  ,N,1393674,413845,'013200030241      ,48
KEEP THE BUILDING VACANT,170,526,YORK ST                         ,ORDERS  ,CBHCODE ,  ,526 YORK ST,VACANT  ,N,1393822,413348,'013200030150      ,48
KEEP THE BUILDING VACANT,170,546,YORK ST                         ,CIVIL1  ,CBHCODE ,  ,546 YORK ST,VACANT  ,N,1393629,413363,'013200030142      ,48
KEEP THE BUILDING VACANT,170,548,YORK ST                         ,PREPROS ,CBHCODE ,  ,548 YORK ST,VACANT  ,N,1393605,413360,'013200030141      ,48
KEEP THE BUILDING VACANT,170,809,YORK ST                         ,CIVIL2  ,CBHCODE ,  ,809 YORK ST,VACANT  ,N,1393353,413281,'013200020117      ,48
KEEP THE BUILDING VACANT,170,824,YORK ST                         ,ORDERS  ,CBHCODE ,  ,824 YORK ST,VACANT  ,N,1393173,413442,'013200020081      ,48
KEEP THE BUILDING VACANT,170,831,YORK ST                         ,CRIMINAL,CBHCODE ,  ,831 YORK ST,VACANT  ,N,1393128,413308,'013200020107      ,48
HISTORIC -DANGEROUS & UNSAFE,170,834,YORK ST                         ,CIVIL2  ,CBHCODE ,  ,834 YORK ST,VACANT  ,N,1393044,413462,'013200020076      ,48
HISTORIC -DANGEROUS & UNSAFE,170,836,YORK ST                         ,CIVIL2  ,CBHCODE ,  ,836 YORK ST,VACANT  ,N,1393010,413466,'013200020074      ,48
KEEP THE BUILDING VACANT,170,918,YORK ST                         ,CIVIL1  ,CBHCODE ,  ,918 YORK ST,VACANT  ,N,1392581,413590,'018400030077      ,48
HISTORIC -DANGEROUS & UNSAFE,160,1010,YORK ST                         ,CRIMINAL,CBHCODE ,  ,1010 YORK ST,VACANT  ,N,1392056,413540,'018400050197      ,48
KEEP THE BUILDING VACANT,160,1116,YORK ST                         ,ORDERS  ,CBHCODE ,  ,1116 YORK ST,VACANT  ,N,1391522,413628,'018400050171      ,48
CONDEMNATION,1140,1245,1ST AV                          ,HAZARD  ,CBHCODE ,  ,1245 1ST AV,VACANT  ,N,1378607,413177,'017900740286      ,49
CONDEMNATION,1140,1271,1ST AV                          ,HAZARD  ,CBHCODE ,  ,1271 1ST AV,VACANT  ,N,1378633,413497,'017900740273      ,49
KEEP THE BUILDING VACANT,1150,1631,1ST AV                          ,CRIMPREP,CBHCODE ,  ,1631 1ST AV,VACANT  ,N,1378676,414103,'018100010069      ,49
CONDEMNATION,1150,1637,1ST AV                          ,FINLNOTC,CBHCODE ,  ,1637 1ST AV,VACANT  ,N,1378694,414170,'018100010066      ,49
KEEP THE BUILDING VACANT,1150,1653,1ST AV                          ,CRIMINAL,CBHCODE ,  ,1653 1ST AV,VACANT  ,N,1378720,414354,'018100010352      ,49
CONDEMNATION,1150,1653,1ST AV                          ,HAZARD  ,CBHCODE ,  ,1653 1ST AV,VACANT  ,N,1378720,414354,'018100010352      ,49
KEEP THE BUILDING VACANT,1150,1836,1ST AV                          ,FINLNOTC,CBHCODE ,  ,1836 1ST AV,VACANT  ,N,1379021,415901,'018100040085      ,49
KEEP THE BUILDING VACANT,1120,3830,8TH ST                          ,CRIMINAL,CBHCODE ,W ,3830 W 8TH ST,VACANT  ,N,1379065,409883,'017600230025      ,49
CONDEMNATION,1140,4097,8TH ST                          ,CIVIL2  ,CBHCODE ,W ,4097 W 8TH ST,VACANT  ,N,1376587,410025,'017900780216      ,49
KEEP THE BUILDING VACANT,1140,4099,8TH ST                          ,CIVIL2  ,CBHCODE ,W ,4099 W 8TH ST,VACANT  ,N,1376545,410026,'017900780217      ,49
CONDEMNATION,1170,4314,8TH ST                          ,CRIMPREP,CBHCODE ,W ,4314 W 8TH ST,VACANT  ,N,1374812,410503,'017900790035      ,49
VACATE THE BUILDING,1170,4373,8TH ST                          ,ORDERS  ,CBHCODE ,W ,4373 W 8TH ST,VACANT  ,N,1374360,410520,'01800A810057      ,49
KEEP THE BUILDING VACANT,1170,4375,8TH ST                          ,ORDERS  ,CBHCODE ,W ,4375 W 8TH ST,VACANT  ,N,1374359,410554,'01800A810057      ,49
KEEP THE BUILDING VACANT,1170,4522,8TH ST                          ,ORDERS  ,CBHCODE ,W ,4522 W 8TH ST,VACANT  ,N,1372662,410942,'018000820169      ,49
CONDEMNATION,1140,1037,ACADEMY AV                      ,FINLNOTC,CBHCODE ,  ,1037 ACADEMY AV,VACANT  ,N,1378633,411463,'017900750007      ,49
CONDEMNATION,1150,4008,AKOCHIA AV                      ,CRIMINAL,CBHCODE ,  ,4008 AKOCHIA AV,VACANT  ,N,1378815,415882,'018100040093      ,49
CONDEMNATION,1150,4012,AKOCHIA AV                      ,CRIMINAL,CBHCODE ,  ,4012 AKOCHIA AV,VACANT  ,N,1378771,415891,'018100040098      ,49
KEEP THE BUILDING VACANT,1170,1243,AMANDA PL                       ,CRIMPREP,CBHCODE ,  ,1243 AMANDA PL,VACANT  ,N,1375778,412839,'017900770154      ,49
CONDEMNATION,1150,1682,ASHBROOK DR                     ,ORDERS  ,CBHCODE ,  ,1682 ASHBROOK DR,VACANT  ,N,1373143,415668,'018300020689      ,49
CONDEMNATION,1150,1735,ASHBROOK DR                     ,CIVIL1  ,CBHCODE ,  ,1735 ASHBROOK DR,VACANT  ,N,1373812,415750,'018200050050      ,49
CONDEMNATION,1150,1869,ASHBROOK DR                     ,HAZARD  ,CBHCODE ,  ,1869 ASHBROOK DR,VACANT  ,N,1374300,416224,'018200050118      ,49
CONDEMNATION,1120,1022,BEECH AV                        ,CRIMINAL,CBHCODE ,  ,1022 BEECH AV,VACANT  ,N,1379118,411358,'017400060073      ,49
CONDEMNATION,1120,1040,BEECH AV                        ,CIVIL1  ,CBHCODE ,  ,1040 BEECH AV,VACANT  ,N,1379143,411600,'017400060068      ,49
KEEP THE BUILDING VACANT,1120,1128,BEECH AV                        ,ORDERS  ,CBHCODE ,  ,1128 BEECH AV,VACANT  ,N,1379197,412124,'017400060059      ,49
CONDEMNATION,1110,1250,BEECH AV                        ,CIVIL1  ,CBHCODE ,  ,1250 BEECH AV,VACANT  ,N,1379276,413169,'017400050207      ,49
KEEP THE BUILDING VACANT,1090,1314,BEECH AV                        ,ORDERS  ,CBHCODE ,  ,1314 BEECH AV,VACANT  ,N,1379342,413809,'020400160039      ,49
VACATE THE BUILDING,1090,1314,BEECH AV                        ,ORDERS  ,CBHCODE ,  ,1314 BEECH AV,VACANT  ,N,1379342,413809,'020400160039      ,49
KEEP THE BUILDING VACANT,1090,1345,BEECH AV                        ,FINLNOTC,CBHCODE ,  ,1345 BEECH AV,VACANT  ,N,1379252,414164,'020400160069      ,49
KEEP THE BUILDING VACANT,1090,1419,BEECH AV                        ,FINLNOTC,CBHCODE ,  ,1419 BEECH AV,VACANT  ,N,1379282,414529,'020400160057      ,49
CONDEMNATION,1150,1523,BEECH AV                        ,CIVIL2  ,CBHCODE ,  ,1523 BEECH AV,VACANT  ,N,1379365,415279,'020400170054      ,49
KEEP THE BUILDING VACANT,1170,4509,CLEARVIEW AV                    ,ORDERS  ,CBHCODE ,  ,4509 CLEARVIEW AV,VACANT  ,N,1374788,411560,'017900770172      ,49
CONDEMNATION,1090,3815,DAVORAN ST                      ,HAZARD  ,CBHCODE ,  ,3815 DAVORAN ST,VACANT  ,N,1379698,414146,'02040A150194      ,49
CONDEMNATION,1140,1243,DEWEY AV                        ,HAZARD  ,CBHCODE ,  ,1243 DEWEY AV,VACANT  ,N,1377757,413248,'017900740054      ,49
CONDEMNATION,1150,1675,DEWEY AV                        ,FINLNOTC,CBHCODE ,  ,1675 DEWEY AV,VACANT  ,N,1377914,414716,'018100010273      ,49
CONDEMNATION,1270,2201,FERGUSON RD                     ,HAZARD  ,CBHCODE ,  ,2201 FERGUSON RD,VACANT  ,N,1372409,417052,'018300010020      ,49
CONDEMNATION,1270,2211,FERGUSON RD                     ,ORDERS  ,CBHCODE ,  ,2211 FERGUSON RD,VACANT  ,N,1372430,417119,'018300010090      ,49
KEEP THE BUILDING VACANT,1140,4118,FRANCIS AV                      ,PREPROS ,CBHCODE ,  ,4118 FRANCIS AV,VACANT  ,N,1375878,408880,'017900780255      ,49
KEEP THE BUILDING VACANT,1150,1720,GELLENBECK ST                   ,CRIMINAL,CBHCODE ,  ,1720 GELLENBECK ST,VACANT  ,N,1378328,414989,'018100020178      ,49
KEEP THE BUILDING VACANT,1150,1747,GELLENBECK ST                   ,FINLNOTC,CBHCODE ,  ,1747 GELLENBECK ST,VACANT  ,N,1378233,415318,'018100020136      ,49
CONDEMNATION,1140,1108,GILSEY AV                       ,CIVIL1  ,CBHCODE ,  ,1108 GILSEY AV,VACANT  ,N,1377952,411878,'017900750413      ,49
KEEP THE BUILDING VACANT,1140,1222,GILSEY AV                       ,ORDERS  ,CBHCODE ,  ,1222 GILSEY AV,VACANT  ,N,1378133,412955,'017900740189      ,49
KEEP THE BUILDING VACANT,1140,1226,GILSEY AV                       ,ORDERS  ,CBHCODE ,  ,1226 GILSEY AV,VACANT  ,N,1378133,413003,'017900740187      ,49
CONDEMNATION,1140,1227,GILSEY AV                       ,CIVIL2  ,CBHCODE ,  ,1227 GILSEY AV,VACANT  ,N,1377998,413023,'017900740140      ,49
VACATE THE BUILDING,1140,1227,GILSEY AV                       ,ORDERS  ,CBHCODE ,  ,1227 GILSEY AV,VACANT  ,N,1377998,413023,'017900740140      ,49
CONDEMNATION,1140,1230,GILSEY AV                       ,CIVIL2  ,CBHCODE ,  ,1230 GILSEY AV,VACANT  ,N,1378149,413056,'017900740185      ,49
KEEP THE BUILDING VACANT,1140,1272,GILSEY AV                       ,FINLNOTC,CBHCODE ,  ,1272 GILSEY AV,VACANT  ,N,1378200,413588,'017900740158      ,49
CONDEMNATION,1150,1632,GILSEY AV                       ,HAZARD  ,CBHCODE ,  ,1632 GILSEY AV,VACANT  ,N,1378239,414134,'018100010131      ,49
CONDEMNATION,1150,1640,GILSEY AV                       ,HAZARD  ,CBHCODE ,  ,1640 GILSEY AV,VACANT  ,N,1378246,414228,'018100010127      ,49
CONDEMNATION,1150,1640,GILSEY AV                       ,ORDERS  ,CBHCODE ,  ,1640 GILSEY AV,VACANT  ,N,1378246,414228,'018100010127      ,49
KEEP THE BUILDING VACANT ,1140,4014,GLENWAY AV                      ,FINLNOTC,CBHCODEC,  ,4014 GLENWAY AV,VACANT  ,N,1378415,412689,'017900740305      ,49
KEEP THE BUILDING VACANT ,1140,4100,GLENWAY AV                      ,PREPROS ,CBHCODEC,  ,4100 GLENWAY AV,VACANT  ,N,1377955,412745,'017900740154      ,49
CONDEMNATION,1170,4436,GLENWAY AV                      ,FINLNOTC,CBHCODE ,  ,4436 GLENWAY AV,VACANT  ,N,1376009,412375,'017900770038      ,49
KEEP THE BUILDING VACANT,1170,4519,GLENWAY AV                      ,CIVIL1  ,CBHCODE ,  ,4519 GLENWAY AV,VACANT  ,N,1375596,412233,'017900770051      ,49
CONDEMNATION,1160,4622,GLENWAY AV                      ,CRIMINAL,CBHCODE ,  ,4622 GLENWAY AV,VACANT  ,N,1375113,412727,'017900770338      ,49
KEEP THE BUILDING VACANT,1150,4724,GREEN GLEN LN                   ,CIVIL1  ,CBHCODE ,  ,4724 GREEN GLEN LN,VACANT  ,N,1374152,416095,'018200050009      ,49
KEEP THE BUILDING VACANT,1150,4722,HARDWICK DR                     ,FINLNOTC,CBHCODE ,  ,4722 HARDWICK DR,VACANT  ,N,1374634,416459,'018200030017      ,49
KEEP THE BUILDING VACANT,1110,1260,HENKEL DR                       ,CIVIL2  ,CBHCODE ,  ,1260 HENKEL DR,VACANT  ,N,1379609,413191,'017400050232      ,49
KEEP THE BUILDING VACANT,1110,1280,HENKEL DR                       ,CRIMINAL,CBHCODE ,  ,1280 HENKEL DR,VACANT  ,N,1379554,413398,'017400050258      ,49
CONDEMNATION,1110,1280,HENKEL DR                       ,FINLNOTC,CBHCODE ,  ,1280 HENKEL DR,VACANT  ,N,1379554,413398,'017400050258      ,49
KEEP THE BUILDING VACANT,1150,3982,HEYWARD ST                      ,FINLNOTC,CBHCODE ,  ,3982 HEYWARD ST,VACANT  ,N,1379031,415520,'018100020053      ,49
KEEP THE BUILDING VACANT,1160,4767,HIGHRIDGE AV                    ,CIVIL1  ,CBHCODE ,  ,4767 HIGHRIDGE AV,VACANT  ,N,1373198,412171,'018000800255      ,49
CONDEMNATION,1140,1231,ILIFF AV                        ,HAZARD  ,CBHCODE ,  ,1231 ILIFF AV,VACANT  ,N,1378292,413048,'017900740215      ,49
VACATE THE BUILDING,1150,1626,ILIFF AV                        ,FINLNOTC,CBHCODE ,  ,1626 ILIFF AV,VACANT  ,N,1378526,414010,'018100010094      ,49
KEEP THE BUILDING VACANT,1150,1626,ILIFF AV                        ,FINLNOTC,CBHCODE ,  ,1626 ILIFF AV,VACANT  ,N,1378526,414010,'018100010094      ,49
KEEP THE BUILDING VACANT,1150,1643,ILIFF AV                        ,ORDERS  ,CBHCODE ,  ,1643 ILIFF AV,VACANT  ,N,1378410,414222,'018100010106      ,49
CONDEMNATION,1150,1643,ILIFF AV                        ,ORDERS  ,CBHCODE ,  ,1643 ILIFF AV,VACANT  ,N,1378410,414222,'018100010107      ,49
KEEP THE BUILDING VACANT,1150,1645,ILIFF AV                        ,ORDERS  ,CBHCODE ,  ,1645 ILIFF AV,VACANT  ,N,1378411,414263,'018100010105      ,49
CONDEMNATION,1150,1660,ILIFF AV                        ,CIVIL2  ,CBHCODE ,  ,1660 ILIFF AV,VACANT  ,N,1378560,414444,'018100010336      ,49
CONDEMNATION,1150,1663,ILIFF AV                        ,CRIMINAL,CBHCODE ,  ,1663 ILIFF AV,VACANT  ,N,1378442,414482,'018100010322      ,49
CONDEMNATION,1170,847,KREIS LN                        ,FINLNOTC,CBHCODE ,  ,847 KREIS LN,VACANT  ,N,1375509,410844,'017900780441      ,49
KEEP THE BUILDING VACANT,1170,851,KREIS LN                        ,ORDERS  ,CBHCODE ,  ,851 KREIS LN,VACANT  ,N,1375516,410887,'017900780446      ,49
CONDEMNATION,1150,3906,LATHAM AV                       ,HAZARD  ,CBHCODE ,  ,3906 LATHAM AV,VACANT  ,N,1379272,414931,'020400170069      ,49
